Date,Open,High,Low,Close,Adj Close,Volume
4/23/18,1546.689941,1548,1503.410034,1517.859985,1517.859985,4465400
4/24/18,1535.800049,1539.5,1448.449951,1460.089966,1460.089966,7494700
4/25/18,1458,1469.98999,1415.02002,1460.170044,1460.170044,6587300
4/26/18,1485.01001,1529.420044,1478.5,1517.959961,1517.959961,8801100
4/27/18,1634.01001,1638.099976,1567.390015,1572.619995,1572.619995,13053200
4/30/18,1582.5,1596,1560.939941,1566.130005,1566.130005,5464100
5/1/18,1563.219971,1585,1552.180054,1582.26001,1582.26001,4572100
5/2/18,1580.97998,1588.5,1566.359985,1569.680054,1569.680054,4360300
5/3/18,1560.01001,1574.800049,1546.02002,1572.079956,1572.079956,4251900
5/4/18,1562.449951,1584.900024,1562.189941,1580.949951,1580.949951,3443600
5/7/18,1589.339966,1606.949951,1587.829956,1600.140015,1600.140015,3801900
5/8/18,1595,1596.880005,1582.51001,1592.390015,1592.390015,3067900
5/9/18,1600,1608,1592,1608,1608,3637300
5/10/18,1608.47998,1615.599976,1603.439941,1609.079956,1609.079956,2817500
5/11/18,1610.98999,1611.099976,1597.890015,1602.910034,1602.910034,2263900
5/14/18,1604,1611.180054,1600.050049,1601.540039,1601.540039,2509500
5/15/18,1587.800049,1587.800049,1565.219971,1576.119995,1576.119995,5077500
5/16/18,1577.5,1594.430054,1576.670044,1587.280029,1587.280029,2570600
5/17/18,1580.560059,1594.040039,1573,1581.76001,1581.76001,2147600
5/18/18,1581.329956,1583.589966,1572.099976,1574.369995,1574.369995,2642600
5/21/18,1585,1592.050049,1575,1585.459961,1585.459961,2925200
5/22/18,1589.890015,1589.890015,1575.25,1581.400024,1581.400024,2115600
5/23/18,1571.050049,1601.859985,1566.339966,1601.859985,1601.859985,3299800
5/24/18,1598.030029,1608.23999,1588.380005,1603.069946,1603.069946,3375800
5/25/18,1603,1614.119995,1600.449951,1610.150024,1610.150024,2698400
5/29/18,1600.709961,1621.790039,1600.150024,1612.869995,1612.869995,3829900
5/30/18,1618.099976,1626,1612.930054,1624.890015,1624.890015,2907400
5/31/18,1623,1635,1621.349976,1629.619995,1629.619995,3166300
6/1/18,1637.030029,1646.72998,1635.089966,1641.540039,1641.540039,3290100
6/4/18,1648.900024,1665.680054,1645.48999,1665.27002,1665.27002,3167900
6/5/18,1672.98999,1699,1670.060059,1696.349976,1696.349976,4782200
6/6/18,1704.51001,1714.5,1686.469971,1695.75,1695.75,5473200
6/7/18,1698.560059,1699.900024,1676.109985,1689.300049,1689.300049,3765700
6/8/18,1681.119995,1689.439941,1673.01001,1683.98999,1683.98999,2955100
6/11/18,1681.51001,1694.23999,1680.589966,1689.119995,1689.119995,2335500
6/12/18,1693,1699.51001,1691.52002,1698.75,1698.75,2259200
6/13/18,1702.810059,1713.75,1700.119995,1704.859985,1704.859985,3327500
6/14/18,1713.47998,1724.800049,1708.869995,1723.859985,1723.859985,3174400
6/15/18,1714,1720.869995,1708.52002,1715.969971,1715.969971,4720200
